Date ,Experiment,Time,Start_time,Replicate,Profile_number,Analyte,Depth,mV,Concentration,Concentration_shifted,StDev
19102020,Mangrove3,2020-10-19 04:37:36,4:00,4,48,O2,-1000,77.96087646,220.2669952,220.2669952,0.18589513
19102020,Mangrove3,2020-10-19 04:37:45,4:00,4,48,O2,-800,77.8994751,220.0888031,220.0888031,0.233706146
19102020,Mangrove3,2020-10-19 04:37:56,4:00,4,48,O2,-600,76.23013306,215.2396057,215.2396057,0.773490667
19102020,Mangrove3,2020-10-19 04:38:07,4:00,4,48,O2,-400,76.50650024,216.0420044,216.0420044,0.766923726
19102020,Mangrove3,2020-10-19 04:38:18,4:00,4,48,O2,-200,75.30331421,212.5467957,212.5467957,0.5695979
19102020,Mangrove3,2020-10-19 04:38:29,4:00,4,48,O2,0,68.22888184,191.9985931,191.9985931,1.034466028
19102020,Mangrove3,2020-10-19 04:38:40,4:00,4,48,O2,200,61.61877441,172.7980011,172.7980011,0.545285225
19102020,Mangrove3,2020-10-19 04:38:51,4:00,4,48,O2,400,54.51861572,152.1753967,152.1753967,0.932176411
19102020,Mangrove3,2020-10-19 04:39:02,4:00,4,48,O2,600,45.38952637,125.6600006,125.6600006,0.995202482
19102020,Mangrove3,2020-10-19 04:39:11,4:00,4,48,O2,800,36.22622681,99.04459839,99.04459839,1.519705534
19102020,Mangrove3,2020-10-19 04:39:22,4:00,4,48,O2,1000,25.58737183,68.14320068,68.14320068,0.995161176
19102020,Mangrove3,2020-10-19 04:39:31,4:00,4,48,O2,1200,17.22628784,43.85799866,43.85799866,1.292196631
19102020,Mangrove3,2020-10-19 04:39:42,4:00,4,48,O2,1400,9.553985596,21.57219963,21.57219963,0.513643026
19102020,Mangrove3,2020-10-19 04:39:53,4:00,4,48,O2,1600,4.661346436,7.361399937,7.361399937,0.304059267
19102020,Mangrove3,2020-10-19 04:40:04,4:00,4,48,O2,1800,2.502258301,1.091000009,1.091000009,0.285014033
19102020,Mangrove3,2020-10-19 04:40:13,4:00,4,48,O2,2000,2.162322998,0.103200006,0.103200006,0.223762736
19102020,Mangrove3,2020-10-19 04:40:23,4:00,4,48,O2,2200,2.153961182,0.078799996,0.078799996,0.267885357
19102020,Mangrove3,2020-10-19 04:40:32,4:00,4,48,O2,2400,2.138244629,0.03300001,0.03300001,0.203108341
19102020,Mangrove3,2020-10-19 04:40:43,4:00,4,48,O2,2600,2.101623535,-0.072799993,-0.072799993,0.258387625
19102020,Mangrove3,2020-10-19 04:40:54,4:00,4,48,O2,2800,2.188262939,0.178399998,0.178399998,0.740565598
19102020,Mangrove3,2020-10-19 18:41:16,18:30,1,49,O2,-1000,80.3303833,214.2844055,214.2844055,0.23369348
19102020,Mangrove3,2020-10-19 18:41:27,18:30,1,49,O2,-800,79.87380981,213.0328033,213.0328033,0.372698486
19102020,Mangrove3,2020-10-19 18:41:37,18:30,1,49,O2,-600,79.80184937,212.8346069,212.8346069,1.259144545
19102020,Mangrove3,2020-10-19 18:41:48,18:30,1,49,O2,-400,79.83575439,212.9278076,212.9278076,0.407820016
19102020,Mangrove3,2020-10-19 18:41:59,18:30,1,49,O2,-200,75.5567627,201.195401,201.195401,1.64506197
19102020,Mangrove3,2020-10-19 18:42:09,18:30,1,49,O2,0,73.29968262,195.0068024,195.0068024,1.020859361
19102020,Mangrove3,2020-10-19 18:42:20,18:30,1,49,O2,200,62.52664185,165.4690063,165.4690063,1.049914718
19102020,Mangrove3,2020-10-19 18:42:31,18:30,1,49,O2,400,56.13418579,147.9432037,147.9432037,0.404393077
19102020,Mangrove3,2020-10-19 18:42:42,18:30,1,49,O2,600,48.08099365,125.8614014,125.8614014,0.701726496
19102020,Mangrove3,2020-10-19 18:42:53,18:30,1,49,O2,800,39.97592163,103.6395996,103.6395996,0.830144465
19102020,Mangrove3,2020-10-19 18:43:04,18:30,1,49,O2,1000,30.50665283,77.67599945,77.67599945,0.445798159
19102020,Mangrove3,2020-10-19 18:43:15,18:30,1,49,O2,1200,22.37246704,55.37400131,55.37400131,0.34156698
19102020,Mangrove3,2020-10-19 18:43:26,18:30,1,49,O2,1400,16.89511108,40.35540085,40.35540085,0.415736496
19102020,Mangrove3,2020-10-19 18:43:36,18:30,1,49,O2,1600,11.63754272,25.94080048,25.94080048,0.43976739
19102020,Mangrove3,2020-10-19 18:43:47,18:30,1,49,O2,1800,7.1434021,13.61820011,13.61820011,0.303787351
19102020,Mangrove3,2020-10-19 18:43:58,18:30,1,49,O2,2000,4.308959961,5.846800137,5.846800137,0.367904544
19102020,Mangrove3,2020-10-19 18:44:09,18:30,1,49,O2,2200,2.645324707,1.286000001,1.286000001,0.302238315
19102020,Mangrove3,2020-10-19 18:44:18,18:30,1,49,O2,2400,2.240966797,0.177200007,0.177200007,0.219691053
19102020,Mangrove3,2020-10-19 18:44:29,18:30,1,49,O2,2600,2.177825928,0.003999996,0.003999996,0.260806441
19102020,Mangrove3,2020-10-19 18:44:40,18:30,1,49,O2,2800,2.159606934,-0.047200036,-0.047200036,0.272749275
19102020,Mangrove3,2020-10-19 18:44:50,18:30,1,49,O2,3000,2.213684082,0.102000046,0.102000046,0.286405295
19102020,Mangrove3,2020-10-19 18:45:34,18:30,1,49,O2,3200,2.13381958,1.886800002,1.886800002,0.231477335
19102020,Mangrove3,2020-10-19 18:49:09,18:30,2,50,O2,-1000,79.9836731,211.3497986,211.3497986,0.248124883
19102020,Mangrove3,2020-10-19 18:49:20,18:30,2,50,O2,-800,79.98016357,211.3398041,211.3398041,0.237608835
19102020,Mangrove3,2020-10-19 18:49:31,18:30,2,50,O2,-600,79.76412964,210.7533936,210.7533936,0.334332824
19102020,Mangrove3,2020-10-19 18:49:42,18:30,2,50,O2,-400,79.85653687,211.004599,211.004599,0.293518037
19102020,Mangrove3,2020-10-19 18:49:51,18:30,2,50,O2,-200,78.27172852,206.7016052,206.7016052,1.173000216
19102020,Mangrove3,2020-10-19 18:50:02,18:30,2,50,O2,0,73.96234131,195.0009979,195.0009979,0.525220931
19102020,Mangrove3,2020-10-19 18:50:13,18:30,2,50,O2,200,65.17401123,171.141394,171.141394,0.30117774
19102020,Mangrove3,2020-10-19 18:50:24,18:30,2,50,O2,400,55.72033691,145.4746002,145.4746002,1.19423151
19102020,Mangrove3,2020-10-19 18:50:34,18:30,2,50,O2,600,45.41033936,117.4826035,117.4826035,0.88284272
19102020,Mangrove3,2020-10-19 18:50:45,18:30,2,50,O2,800,33.82183838,86.02039948,86.02039948,0.562686265
19102020,Mangrove3,2020-10-19 18:50:56,18:30,2,50,O2,1000,25.98815918,64.75160065,64.75160065,0.655177414
19102020,Mangrove3,2020-10-19 18:51:07,18:30,2,50,O2,1200,19.46212769,47.03259888,47.03259888,0.717283249
19102020,Mangrove3,2020-10-19 18:51:18,18:30,2,50,O2,1400,14.38848877,33.25800171,33.25800171,0.552630067
19102020,Mangrove3,2020-10-19 18:51:29,18:30,2,50,O2,1600,10.0489502,21.47640076,21.47640076,0.559741914
19102020,Mangrove3,2020-10-19 18:51:39,18:30,2,50,O2,1800,6.60748291,12.1329998,12.1329998,0.300061673
19102020,Mangrove3,2020-10-19 18:51:50,18:30,2,50,O2,2000,4.301391602,5.872000122,5.872000122,0.320867568
19102020,Mangrove3,2020-10-19 18:52:01,18:30,2,50,O2,2200,3.01852417,2.388399982,2.388399982,0.268747926
19102020,Mangrove3,2020-10-19 18:52:12,18:30,2,50,O2,2400,2.263519287,0.339399987,0.339399987,0.235876322
19102020,Mangrove3,2020-10-19 18:52:23,18:30,2,50,O2,2600,2.129577637,-0.025399996,-0.025399996,0.34973824
19102020,Mangrove3,2020-10-19 18:52:34,18:30,2,50,O2,2800,2.184234619,0.123800004,0.123800004,0.297266811
19102020,Mangrove3,2020-10-19 18:52:45,18:30,2,50,O2,3000,2.170318604,0.085200006,0.085200006,0.306589246
19102020,Mangrove3,2020-10-19 18:52:54,18:30,2,50,O2,3200,2.136413574,-0.006800002,-0.006800002,0.238683388
19102020,Mangrove3,2020-10-19 18:53:05,18:30,2,50,O2,3400,2.144256592,0.014600003,0.014600003,0.17660363
19102020,Mangrove3,2020-10-19 18:53:15,18:30,2,50,O2,3600,2.131011963,-0.020999996,-0.020999996,0.249833941
19102020,Mangrove3,2020-10-19 18:56:29,18:30,3,51,O2,-1000,80.25,212.0023938,212.0023938,0.267084718
19102020,Mangrove3,2020-10-19 18:56:38,18:30,3,51,O2,-800,80.23046875,211.9490033,211.9490033,0.24504897
19102020,Mangrove3,2020-10-19 18:56:47,18:30,3,51,O2,-600,80.10192871,211.600401,211.600401,0.234537497
19102020,Mangrove3,2020-10-19 18:56:58,18:30,3,51,O2,-400,80.14157104,211.707594,211.707594,0.316408336
19102020,Mangrove3,2020-10-19 18:57:09,18:30,3,51,O2,-200,78.78964233,208.0384045,208.0384045,1.058647037
19102020,Mangrove3,2020-10-19 18:57:20,18:30,3,51,O2,0,69.56756592,182.9985944,182.9985944,1.365168095
19102020,Mangrove3,2020-10-19 18:57:31,18:30,3,51,O2,200,56.42016602,147.3047925,147.3047925,0.706581175
19102020,Mangrove3,2020-10-19 18:57:42,18:30,3,51,O2,400,48.94900513,127.0203992,127.0203992,0.503586948
19102020,Mangrove3,2020-10-19 18:57:53,18:30,3,51,O2,600,38.38885498,98.34959991,98.34959991,0.382402718
19102020,Mangrove3,2020-10-19 18:58:03,18:30,3,51,O2,800,29.26437378,73.57459839,73.57459839,0.716042459
19102020,Mangrove3,2020-10-19 18:58:14,18:30,3,51,O2,1000,21.48513794,52.45459946,52.45459946,0.301179081
19102020,Mangrove3,2020-10-19 18:58:25,18:30,3,51,O2,1200,16.79818726,39.73000153,39.73000153,0.531368017
19102020,Mangrove3,2020-10-19 18:58:36,18:30,3,51,O2,1400,12.54400635,28.18000038,28.18000038,0.537724853
19102020,Mangrove3,2020-10-19 18:58:47,18:30,3,51,O2,1600,7.978485107,15.78479965,15.78479965,0.330842793
19102020,Mangrove3,2020-10-19 18:58:58,18:30,3,51,O2,1800,4.829315186,7.236000137,7.236000137,0.40418312
19102020,Mangrove3,2020-10-19 18:59:08,18:30,3,51,O2,2000,3.043792725,2.386799889,2.386799889,0.209403336
19102020,Mangrove3,2020-10-19 18:59:19,18:30,3,51,O2,2200,2.327087402,0.441999989,0.441999989,0.262602359
19102020,Mangrove3,2020-10-19 18:59:30,18:30,3,51,O2,2400,2.153015137,-0.032000003,-0.032000003,0.25686571
19102020,Mangrove3,2020-10-19 18:59:40,18:30,3,51,O2,2600,2.189880371,0.068600001,0.068600001,0.205114692
19102020,Mangrove3,2020-10-19 18:59:51,18:30,3,51,O2,2800,2.16494751,0.001399996,0.001399996,0.265284836
19102020,Mangrove3,2020-10-19 19:00:01,18:30,3,51,O2,3000,2.1668396,0.006400006,0.006400006,0.26507175
19102020,Mangrove3,2020-10-19 19:02:39,18:30,4,52,O2,-1000,80.27786255,212.147406,212.147406,0.325777888
19102020,Mangrove3,2020-10-19 19:02:50,18:30,4,52,O2,-800,80.21466064,211.9773926,211.9773926,0.233622
19102020,Mangrove3,2020-10-19 19:02:59,18:30,4,52,O2,-600,80.37081909,212.4001984,212.4001984,0.28100884
19102020,Mangrove3,2020-10-19 19:03:10,18:30,4,52,O2,-400,80.41305542,212.5159973,212.5159973,0.316613317
19102020,Mangrove3,2020-10-19 19:03:20,18:30,4,52,O2,-200,80.24032593,212.0463928,212.0463928,0.253462106
19102020,Mangrove3,2020-10-19 19:03:30,18:30,4,52,O2,0,76.50991821,201.917807,201.917807,0.330153227
19102020,Mangrove3,2020-10-19 19:03:40,18:30,4,52,O2,200,66.63577271,175.1102051,175.1102051,1.478004694
19102020,Mangrove3,2020-10-19 19:03:50,18:30,4,52,O2,400,54.10211182,141.0802063,141.0802063,0.746317625
19102020,Mangrove3,2020-10-19 19:04:00,18:30,4,52,O2,600,44.4546814,114.8888,114.8888,1.555234551
19102020,Mangrove3,2020-10-19 19:04:11,18:30,4,52,O2,800,36.88140869,94.32620087,94.32620087,0.687851429
19102020,Mangrove3,2020-10-19 19:04:22,18:30,4,52,O2,1000,27.02035522,67.55280151,67.55280151,0.883067489
19102020,Mangrove3,2020-10-19 19:04:31,18:30,4,52,O2,1200,19.08721924,46.01460114,46.01460114,1.381222963
19102020,Mangrove3,2020-10-19 19:04:42,18:30,4,52,O2,1400,13.96105957,32.09739914,32.09739914,0.774443805
19102020,Mangrove3,2020-10-19 19:04:53,18:30,4,52,O2,1600,7.129608154,13.54999962,13.54999962,0.67770201
19102020,Mangrove3,2020-10-19 19:05:02,18:30,4,52,O2,1800,3.656768799,4.120399857,4.120399857,0.363460928
19102020,Mangrove3,2020-10-19 19:05:13,18:30,4,52,O2,2000,2.32522583,0.506599987,0.506599987,0.248278961
19102020,Mangrove3,2020-10-19 19:05:24,18:30,4,52,O2,2200,2.147003174,0.021399999,0.021399999,0.273108125
19102020,Mangrove3,2020-10-19 19:05:35,18:30,4,52,O2,2400,2.143096924,0.0118,0.0118,0.283003122
19102020,Mangrove3,2020-10-19 19:05:44,18:30,4,52,O2,2600,2.166015625,0.073199996,0.073199996,0.24016194
19102020,Mangrove3,2020-10-19 19:05:55,18:30,4,52,O2,2800,2.156097412,0.046599993,0.046599993,0.204427108
19102020,Mangrove3,2020-10-19 19:06:06,18:30,4,52,O2,3000,2.157623291,0.051800007,0.051800007,0.267175525
19102020,Mangrove3,2020-10-19 22:55:51,23:00,1,53,O2,-1000,78.09301758,206.5143768,206.5143768,0.347915858
19102020,Mangrove3,2020-10-19 22:56:00,23:00,1,53,O2,-800,78.15255737,206.6766693,206.6766693,0.383374989
19102020,Mangrove3,2020-10-19 22:56:09,23:00,1,53,O2,-600,78.25622559,206.9585449,206.9585449,0.21198456
19102020,Mangrove3,2020-10-19 22:56:18,23:00,1,53,O2,-400,78.07862091,206.4768707,206.4768707,0.260281563
19102020,Mangrove3,2020-10-19 22:56:27,23:00,1,53,O2,-200,75.24852753,198.7939636,198.7939636,0.79229027
19102020,Mangrove3,2020-10-19 22:56:36,23:00,1,53,O2,0,71.21801758,187.8514587,187.8514587,0.664611399
19102020,Mangrove3,2020-10-19 22:56:46,23:00,1,53,O2,200,64.4777298,169.5495789,169.5495789,0.395632178
19102020,Mangrove3,2020-10-19 22:56:54,23:00,1,53,O2,400,57.50150681,150.6100037,150.6100037,0.566465676
19102020,Mangrove3,2020-10-19 22:57:03,23:00,1,53,O2,600,45.83288956,118.9304153,118.9304153,0.4301548
19102020,Mangrove3,2020-10-19 22:57:12,23:00,1,53,O2,800,36.61305237,93.89833374,93.89833374,0.492655784
19102020,Mangrove3,2020-10-19 22:57:21,23:00,1,53,O2,1000,25.55522919,63.87645645,63.87645645,0.318887979
19102020,Mangrove3,2020-10-19 22:57:30,23:00,1,53,O2,1200,18.23399925,43.99937363,43.99937363,0.585983515
19102020,Mangrove3,2020-10-19 22:57:39,23:00,1,53,O2,1400,12.2757597,27.82249947,27.82249947,0.361325681
19102020,Mangrove3,2020-10-19 22:57:48,23:00,1,53,O2,1600,6.865278721,13.13437481,13.13437481,0.364976645
19102020,Mangrove3,2020-10-19 22:57:57,23:00,1,53,O2,1800,3.077570677,2.849791718,2.849791718,0.223257035
19102020,Mangrove3,2020-10-19 22:58:05,23:00,1,53,O2,2000,2.482827425,1.232083392,1.232083392,0.189681292
19102020,Mangrove3,2020-10-19 22:58:14,23:00,1,53,O2,2200,2.452595949,1.152916682,1.152916682,0.311046332
19102020,Mangrove3,2020-10-19 22:58:24,23:00,1,53,O2,2400,2.253691435,0.612083328,0.612083328,0.214222997
19102020,Mangrove3,2020-10-19 22:58:32,23:00,1,53,O2,2600,2.023983002,-0.01208334,-0.01208334,0.295049131
19102020,Mangrove3,2020-10-19 22:58:41,23:00,1,53,O2,2800,2.035300016,0.019374993,0.019374993,0.239742979
19102020,Mangrove3,2020-10-19 22:58:49,23:00,1,53,O2,3000,2.00214386,-0.071041662,-0.071041662,0.331362337
19102020,Mangrove3,2020-10-19 23:02:29,23:00,2,54,O2,-1000,78.28671265,207.0914612,207.0914612,0.183120966
19102020,Mangrove3,2020-10-19 23:02:38,23:00,2,54,O2,-800,78.08268738,206.5375061,206.5375061,0.33631891
19102020,Mangrove3,2020-10-19 23:02:47,23:00,2,54,O2,-600,78.30216217,207.1333313,207.1333313,0.359845638
19102020,Mangrove3,2020-10-19 23:02:56,23:00,2,54,O2,-400,76.44754791,202.0993805,202.0993805,0.138930529
19102020,Mangrove3,2020-10-19 23:03:05,23:00,2,54,O2,-200,71.3997879,188.3927155,188.3927155,0.324831635
19102020,Mangrove3,2020-10-19 23:03:14,23:00,2,54,O2,0,66.03768921,173.8383331,173.8383331,0.614960492
19102020,Mangrove3,2020-10-19 23:03:23,23:00,2,54,O2,200,58.0286026,152.0920868,152.0920868,1.371294975
19102020,Mangrove3,2020-10-19 23:03:32,23:00,2,54,O2,400,46.00095749,119.4352112,119.4352112,0.324499547
19102020,Mangrove3,2020-10-19 23:03:41,23:00,2,54,O2,600,36.29992676,93.09708405,93.09708405,0.354283065
19102020,Mangrove3,2020-10-19 23:03:49,23:00,2,54,O2,800,28.64618301,72.31771088,72.31771088,0.274258405
19102020,Mangrove3,2020-10-19 23:03:58,23:00,2,54,O2,1000,22.81777,56.49541855,56.49541855,0.310369134
19102020,Mangrove3,2020-10-19 23:04:06,23:00,2,54,O2,1200,17.37238503,41.70916748,41.70916748,0.402993143
19102020,Mangrove3,2020-10-19 23:04:15,23:00,2,54,O2,1400,13.02550602,29.90749931,29.90749931,0.288801402
19102020,Mangrove3,2020-10-19 23:04:24,23:00,2,54,O2,1600,10.06669998,21.87208366,21.87208366,0.222971961
19102020,Mangrove3,2020-10-19 23:04:32,23:00,2,54,O2,1800,7.28629446,14.32604122,14.32604122,0.164794564
19102020,Mangrove3,2020-10-19 23:04:41,23:00,2,54,O2,2000,5.035050869,8.212708473,8.212708473,0.33246389
19102020,Mangrove3,2020-10-19 23:04:49,23:00,2,54,O2,2200,3.497378111,4.039166689,4.039166689,0.169064015
19102020,Mangrove3,2020-10-19 23:04:58,23:00,2,54,O2,2400,2.57285428,1.528125048,1.528125048,0.221017122
19102020,Mangrove3,2020-10-19 23:05:07,23:00,2,54,O2,2600,2.115376711,0.287291668,0.287291668,0.249447212
19102020,Mangrove3,2020-10-19 23:05:15,23:00,2,54,O2,2800,1.959164977,-0.136666656,-0.136666656,0.35367319
19102020,Mangrove3,2020-10-19 23:05:24,23:00,2,54,O2,3000,1.971467376,-0.105208337,-0.105208337,0.327890933
19102020,Mangrove3,2020-10-19 23:05:32,23:00,2,54,O2,3200,2.060286283,0.136666663,0.136666663,0.243706912
19102020,Mangrove3,2020-10-19 23:05:41,23:00,2,54,O2,3400,1.942952514,-0.181041658,-0.181041658,0.250850558
19102020,Mangrove3,2020-10-19 23:05:49,23:00,2,54,O2,3600,2.015590668,0.015416667,0.015416667,0.152136981
19102020,Mangrove3,2020-10-19 23:05:58,23:00,2,54,O2,3800,1.912180543,-0.265625,-0.265625,0.302915722
19102020,Mangrove3,2020-10-19 23:06:07,23:00,2,54,O2,4000,1.969877839,-0.108958334,-0.108958334,0.231977358
19102020,Mangrove3,2020-10-19 23:09:18,23:00,3,55,O2,-1000,77.90148926,205.996875,205.996875,0.212780759
19102020,Mangrove3,2020-10-19 23:09:27,23:00,3,55,O2,-800,78.13380432,206.6275055,206.6275055,0.279959083
19102020,Mangrove3,2020-10-19 23:09:36,23:00,3,55,O2,-600,77.34654999,204.4881317,204.4881317,0.217893854
19102020,Mangrove3,2020-10-19 23:09:45,23:00,3,55,O2,-400,77.31876373,204.4139587,204.4139587,0.215055615
19102020,Mangrove3,2020-10-19 23:09:52,23:00,3,55,O2,-200,77.40163422,204.6389648,204.6389648,0.264844596
19102020,Mangrove3,2020-10-19 23:10:00,23:00,3,55,O2,0,71.50745392,188.6362488,188.6362488,0.591803849
19102020,Mangrove3,2020-10-19 23:10:10,23:00,3,55,O2,200,62.27391434,163.5668823,163.5668823,0.38080591
19102020,Mangrove3,2020-10-19 23:10:18,23:00,3,55,O2,400,56.57313538,148.0893738,148.0893738,0.420408577
19102020,Mangrove3,2020-10-19 23:10:27,23:00,3,55,O2,600,47.7684021,124.184169,124.184169,0.395557791
19102020,Mangrove3,2020-10-19 23:10:36,23:00,3,55,O2,800,35.22818756,90.1366684,90.1366684,0.286787778
19102020,Mangrove3,2020-10-19 23:10:45,23:00,3,55,O2,1000,28.39873695,71.59562225,71.59562225,0.432887137
19102020,Mangrove3,2020-10-19 23:10:53,23:00,3,55,O2,1200,21.63006401,53.21750183,53.21750183,0.276823491
19102020,Mangrove3,2020-10-19 23:11:02,23:00,3,55,O2,1400,15.42816162,36.38375015,36.38375015,0.235200495
19102020,Mangrove3,2020-10-19 23:11:11,23:00,3,55,O2,1600,10.47779751,22.94020767,22.94020767,0.278713495
19102020,Mangrove3,2020-10-19 23:11:20,23:00,3,55,O2,1800,6.833013058,13.04437466,13.04437466,0.2733123
19102020,Mangrove3,2020-10-19 23:11:29,23:00,3,55,O2,2000,4.131062984,5.707708549,5.707708549,0.329622507
19102020,Mangrove3,2020-10-19 23:11:38,23:00,3,55,O2,2200,2.699597597,1.823749971,1.823749971,0.119697973
19102020,Mangrove3,2020-10-19 23:11:47,23:00,3,55,O2,2400,2.111498594,0.226458334,0.226458334,0.144560963
19102020,Mangrove3,2020-10-19 23:11:55,23:00,3,55,O2,2600,2.080853701,0.143124998,0.143124998,0.240235612
19102020,Mangrove3,2020-10-19 23:12:04,23:00,3,55,O2,2800,2.034378052,0.01645833,0.01645833,0.206624553
19102020,Mangrove3,2020-10-19 23:12:12,23:00,3,55,O2,3000,1.968574524,-0.161458331,-0.161458331,0.232091844
19102020,Mangrove3,2020-10-19 23:12:21,23:00,3,55,O2,3200,2.024459839,-0.01041666,-0.01041666,0.230108291
19102020,Mangrove3,2020-10-19 23:14:34,23:00,4,56,O2,-1000,78.13892365,206.8406281,206.8406281,0.393850684
19102020,Mangrove3,2020-10-19 23:14:43,23:00,4,56,O2,-800,78.09883881,206.7327026,206.7327026,0.181839436
19102020,Mangrove3,2020-10-19 23:14:51,23:00,4,56,O2,-600,77.4039917,204.8464569,204.8464569,0.356893361
19102020,Mangrove3,2020-10-19 23:15:00,23:00,4,56,O2,-400,77.98213959,206.4162506,206.4162506,0.234624028
19102020,Mangrove3,2020-10-19 23:15:09,23:00,4,56,O2,-200,77.80316925,205.9304108,205.9304108,0.288912892
19102020,Mangrove3,2020-10-19 23:15:18,23:00,4,56,O2,0,66.03437805,173.9764618,173.9764618,0.912410915
19102020,Mangrove3,2020-10-19 23:15:27,23:00,4,56,O2,200,47.73880768,124.3047928,124.3047928,0.378208429
19102020,Mangrove3,2020-10-19 23:15:35,23:00,4,56,O2,400,36.00619507,92.45104065,92.45104065,0.300958455
19102020,Mangrove3,2020-10-19 23:15:44,23:00,4,56,O2,600,27.78695488,70.134375,70.134375,0.313959301
19102020,Mangrove3,2020-10-19 23:15:52,23:00,4,56,O2,800,20.96029854,51.59937515,51.59937515,0.189554363
19102020,Mangrove3,2020-10-19 23:16:01,23:00,4,56,O2,1000,15.10779095,35.70979156,35.70979156,0.363406837
19102020,Mangrove3,2020-10-19 23:16:10,23:00,4,56,O2,1200,10.47786045,23.14020767,23.14020767,0.262595147
19102020,Mangrove3,2020-10-19 23:16:18,23:00,4,56,O2,1400,5.959828854,10.87479153,10.87479153,0.332051635
19102020,Mangrove3,2020-10-19 23:16:27,23:00,4,56,O2,1600,3.157265902,3.265208387,3.265208387,0.166257694
19102020,Mangrove3,2020-10-19 23:16:35,23:00,4,56,O2,1800,2.063624144,0.29541667,0.29541667,0.260823667
19102020,Mangrove3,2020-10-19 23:16:44,23:00,4,56,O2,2000,2.015431643,0.164583334,0.164583334,0.222391903
19102020,Mangrove3,2020-10-19 23:16:52,23:00,4,56,O2,2200,1.989301085,0.095416659,0.095416659,0.339091659
19102020,Mangrove3,2020-10-19 23:17:02,23:00,4,56,O2,2400,1.967938781,0.037499988,0.037499988,0.288259864
19102020,Mangrove3,2020-10-19 23:17:10,23:00,4,56,O2,2600,1.960881591,0.016250008,0.016250008,0.160060212
19102020,Mangrove3,2020-10-19 23:17:19,23:00,4,56,O2,2800,1.924355865,-0.083125001,-0.083125001,0.220294848
19102020,Mangrove3,2020-10-19 23:17:28,23:00,4,56,O2,3000,1.957035065,0.00604167,0.00604167,0.252221286
31102020,Mangrove7,2020-10-31 03:58:19,4:00,1,57,O2,-1000,73.42080688,283.2602051,283.2602051,0.342715561
31102020,Mangrove7,2020-10-31 03:58:30,4:00,1,57,O2,-800,73.40380859,283.1935852,283.1935852,0.416680992
31102020,Mangrove7,2020-10-31 03:58:41,4:00,1,57,O2,-600,73.37283325,283.0695923,283.0695923,0.306208819
31102020,Mangrove7,2020-10-31 03:58:52,4:00,1,57,O2,-400,72.66247559,280.2451904,280.2451904,0.431524009
31102020,Mangrove7,2020-10-31 03:59:01,4:00,1,57,O2,-200,71.01092529,273.6811951,273.6811951,0.717430532
31102020,Mangrove7,2020-10-31 03:59:11,4:00,1,57,O2,0,67.27700806,258.8415955,258.8415955,1.311854243
31102020,Mangrove7,2020-10-31 03:59:22,4:00,1,57,O2,200,61.43569946,235.6251953,235.6251953,0.910407007
31102020,Mangrove7,2020-10-31 03:59:31,4:00,1,57,O2,400,55.33776855,211.3881958,211.3881958,1.069085002
31102020,Mangrove7,2020-10-31 03:59:42,4:00,1,57,O2,600,48.17337036,182.9136017,182.9136017,0.479886472
31102020,Mangrove7,2020-10-31 03:59:52,4:00,1,57,O2,800,41.55966187,156.6256073,156.6256073,0.867188931
31102020,Mangrove7,2020-10-31 04:00:03,4:00,1,57,O2,1000,34.12017822,127.0574005,127.0574005,0.658379257
31102020,Mangrove7,2020-10-31 04:00:14,4:00,1,57,O2,1200,28.67483521,105.4147995,105.4147995,0.787294686
31102020,Mangrove7,2020-10-31 04:00:24,4:00,1,57,O2,1400,24.0970459,87.22120361,87.22120361,1.200487614
31102020,Mangrove7,2020-10-31 04:00:35,4:00,1,57,O2,1600,19.60122681,69.35139923,69.35139923,0.698020101
31102020,Mangrove7,2020-10-31 04:00:45,4:00,1,57,O2,1800,14.88772583,50.61800079,50.61800079,0.741104603
31102020,Mangrove7,2020-10-31 04:00:56,4:00,1,57,O2,2000,11.85412598,38.56079941,38.56079941,0.672769904
31102020,Mangrove7,2020-10-31 04:01:07,4:00,1,57,O2,2200,8.766082764,26.28740005,26.28740005,0.608535349
31102020,Mangrove7,2020-10-31 04:01:18,4:00,1,57,O2,2400,5.953552246,15.10819988,15.10819988,0.438427597
31102020,Mangrove7,2020-10-31 04:01:29,4:00,1,57,O2,2600,4.191375732,8.104400444,8.104400444,0.315050215
31102020,Mangrove7,2020-10-31 04:01:40,4:00,1,57,O2,2800,2.888641357,2.92680006,2.92680006,0.302862614
31102020,Mangrove7,2020-10-31 04:01:51,4:00,1,57,O2,3000,2.309997559,0.627000022,0.627000022,0.289670497
31102020,Mangrove7,2020-10-31 04:02:02,4:00,1,57,O2,3200,2.163848877,0.045800003,0.045800003,0.272676289
31102020,Mangrove7,2020-10-31 04:02:13,4:00,1,57,O2,3400,2.181854248,0.117600012,0.117600012,0.268801481
31102020,Mangrove7,2020-10-31 04:02:24,4:00,1,57,O2,3600,2.205505371,0.21080001,0.21080001,0.372901261
31102020,Mangrove7,2020-10-31 04:02:33,4:00,1,57,O2,3800,2.169403076,0.0676,0.0676,0.299743623
31102020,Mangrove7,2020-10-31 04:02:43,4:00,1,57,O2,4000,2.232452393,0.31880002,0.31880002,0.376152307
31102020,Mangrove7,2020-10-31 04:06:36,4:00,2,58,O2,-1000,73.02035522,281.8688049,281.5688049,0.329743177
